Survey Year	CPH	Country	County ID	County Name	Easting	Northing	CattlePopulation
2020	0	NA	0	NA	230652	727923	146
2020	0	NA	0	NA	125805	593186	470
2020	0	NA	0	NA	157392	191487	9
2020	0	NA	0	NA	206471	696162	18
2020	0	NA	0	NA	172539	283034	149
2020	0	NA	0	NA	86467	963844	308
2020	0	NA	0	NA	221868	858358	32
2020	0	NA	0	NA	189891	64122	118
2020	0	NA	0	NA	216041	490491	101
2020	0	NA	0	NA	145294	165934	42
2020	0	NA	0	NA	243699	790581	3
2020	0	NA	0	NA	246435	541911	206
2020	0	NA	0	NA	10491	654237	80
2020	0	NA	0	NA	6281	514277	62
2020	0	NA	0	NA	124063	388708	95
2020	0	NA	0	NA	61570	535478	2
2020	0	NA	0	NA	149745	61413	177
2020	0	NA	0	NA	112140	69506	3
2020	0	NA	0	NA	70270	525278	23
2020	0	NA	0	NA	24521	592493	131
2020	0	NA	0	NA	21154	442199	1
2020	0	NA	0	NA	186527	661581	1
2020	0	NA	0	NA	215641	553625	61
2020	0	NA	0	NA	116030	495038	30
2020	0	NA	0	NA	63718	235149	82
2020	0	NA	0	NA	124660	268328	4
2020	0	NA	0	NA	220420	307967	271
2020	0	NA	0	NA	120408	852677	107
2020	0	NA	0	NA	111576	923983	6
2020	0	NA	0	NA	14941	746780	21
2020	0	NA	0	NA	78810	42762	100
2020	0	NA	0	NA	30180	683928	87
2020	0	NA	0	NA	214398	327389	16
2020	0	NA	0	NA	41049	27365	457
2020	0	NA	0	NA	146985	757620	155
2020	0	NA	0	NA	45111	57204	2
2020	0	NA	0	NA	45106	45054	48
2020	0	NA	0	NA	55563	986486	2
2020	0	NA	0	NA	133345	127918	636
2020	0	NA	0	NA	50426	343922	114
2020	0	NA	0	NA	9576	169920	23
2020	0	NA	0	NA	75577	885595	82
2020	0	NA	0	NA	161828	415930	199
2020	0	NA	0	NA	106873	979319	3
2020	0	NA	0	NA	61466	718143	79
2020	0	NA	0	NA	236771	985351	1
2020	0	NA	0	NA	199332	635955	381
2020	0	NA	0	NA	223495	390361	8
2020	0	NA	0	NA	151477	496041	281
2020	0	NA	0	NA	126896	723445	141
2020	0	NA	0	NA	245224	991016	220
2020	0	NA	0	NA	217206	504129	136
2020	0	NA	0	NA	86360	722770	17
2020	0	NA	0	NA	90855	115434	91
2020	0	NA	0	NA	63958	232594	35
2020	0	NA	0	NA	38994	160876	297
2020	0	NA	0	NA	227034	61247	49
2020	0	NA	0	NA	99674	145546	18
2020	0	NA	0	NA	8394	944077	190
2020	0	NA	0	NA	94421	100376	187
2020	0	NA	0	NA	38406	575428	12
2020	0	NA	0	NA	138764	366800	99
2020	0	NA	0	NA	130037	30792	99
2020	0	NA	0	NA	246207	463057	16
2020	0	NA	0	NA	101725	498075	13
2020	0	NA	0	NA	145218	345237	12
2020	0	NA	0	NA	243960	886407	32
2020	0	NA	0	NA	55815	445940	146
2020	0	NA	0	NA	152344	373737	17
2020	0	NA	0	NA	207565	292988	26
2020	0	NA	0	NA	159431	650496	38
2020	0	NA	0	NA	52383	577355	56
2020	0	NA	0	NA	169140	744689	183
2020	0	NA	0	NA	44081	566537	3
2020	0	NA	0	NA	146501	271057	16
2020	0	NA	0	NA	167804	826213	8
2020	0	NA	0	NA	225163	445209	6
2020	0	NA	0	NA	175884	497145	264
2020	0	NA	0	NA	145763	45478	220
2020	0	NA	0	NA	52973	775056	100
2020	0	NA	0	NA	180221	273816	74
2020	0	NA	0	NA	66712	683250	29
2020	0	NA	0	NA	200176	154643	188
2020	0	NA	0	NA	145562	805515	109
2020	0	NA	0	NA	21809	182590	73
2020	0	NA	0	NA	154772	67900	52
2020	0	NA	0	NA	175037	342306	180
2020	0	NA	0	NA	206030	956963	85
2020	0	NA	0	NA	86038	686654	1
2020	0	NA	0	NA	212357	120689	208
2020	0	NA	0	NA	93779	202100	4
2020	0	NA	0	NA	120738	571922	155
2020	0	NA	0	NA	157533	790768	72
2020	0	NA	0	NA	220387	603139	565
2020	0	NA	0	NA	131295	582089	1
2020	0	NA	0	NA	133369	450706	494
2020	0	NA	0	NA	153830	366524	14
2020	0	NA	0	NA	182816	65893	4
2020	0	NA	0	NA	153205	779712	3
2020	0	NA	0	NA	99410	755532	87
2020	0	NA	0	NA	122574	317662	22
2020	0	NA	0	NA	161529	823936	106
2020	0	NA	0	NA	154497	55356	195
2020	0	NA	0	NA	52825	209792	7
2020	0	NA	0	NA	39288	397223	4
2020	0	NA	0	NA	213552	572189	158
2020	0	NA	0	NA	137869	130477	5
2020	0	NA	0	NA	55331	681183	11
2020	0	NA	0	NA	30903	226409	275
2020	0	NA	0	NA	61747	523930	48
2020	0	NA	0	NA	68130	424516	2
2020	0	NA	0	NA	24111	959860	121
2020	0	NA	0	NA	214574	160627	246
2020	0	NA	0	NA	197266	131527	15
2020	0	NA	0	NA	43918	569951	20
2020	0	NA	0	NA	17606	916988	106
2020	0	NA	0	NA	71135	767192	404
2020	0	NA	0	NA	128144	829680	322
2020	0	NA	0	NA	157450	231735	255
2020	0	NA	0	NA	45619	875929	8
2020	0	NA	0	NA	59050	846773	311
2020	0	NA	0	NA	222537	260981	334
2020	0	NA	0	NA	151511	461870	523
2020	0	NA	0	NA	91381	306178	325
2020	0	NA	0	NA	226373	825941	17
2020	0	NA	0	NA	78853	205316	215
2020	0	NA	0	NA	152358	641052	9
2020	0	NA	0	NA	79495	665468	493
2020	0	NA	0	NA	75329	247388	87
2020	0	NA	0	NA	82369	200537	13
2020	0	NA	0	NA	32270	480806	161
2020	0	NA	0	NA	71245	594588	3
2020	0	NA	0	NA	121730	127116	178
2020	0	NA	0	NA	67773	556809	59
2020	0	NA	0	NA	208130	500606	181
2020	0	NA	0	NA	242218	548132	123
2020	0	NA	0	NA	206438	96916	48
2020	0	NA	0	NA	28081	899190	32
2020	0	NA	0	NA	39669	648191	455
2020	0	NA	0	NA	143885	335444	115
2020	0	NA	0	NA	49489	464395	81
2020	0	NA	0	NA	106127	412907	50
2020	0	NA	0	NA	239634	761430	108
2020	0	NA	0	NA	104787	993892	21
2020	0	NA	0	NA	76386	795453	68
2020	0	NA	0	NA	194200	913849	9
2020	0	NA	0	NA	227259	515228	437
2020	0	NA	0	NA	19272	964927	193
2020	0	NA	0	NA	238586	398821	42
2020	0	NA	0	NA	228246	221821	18
2020	0	NA	0	NA	127082	107100	34
2020	0	NA	0	NA	211048	347748	50
2020	0	NA	0	NA	145886	708404	1
2020	0	NA	0	NA	153586	246065	33
2020	0	NA	0	NA	245455	219860	48
2020	0	NA	0	NA	249408	586378	74
2020	0	NA	0	NA	239343	319857	2
2020	0	NA	0	NA	73496	510147	146
2020	0	NA	0	NA	248865	177413	280
2020	0	NA	0	NA	203670	21938	53
2020	0	NA	0	NA	88825	936968	13
2020	0	NA	0	NA	84185	920065	29
2020	0	NA	0	NA	152932	461528	700
2020	0	NA	0	NA	107444	26013	4
2020	0	NA	0	NA	162619	280858	635
2020	0	NA	0	NA	247562	741033	115
2020	0	NA	0	NA	169380	227399	25
2020	0	NA	0	NA	54006	852475	274
2020	0	NA	0	NA	145959	976579	20
2020	0	NA	0	NA	159020	238398	234
2020	0	NA	0	NA	11892	378940	14
2020	0	NA	0	NA	105474	591929	192
2020	0	NA	0	NA	171471	829823	820
2020	0	NA	0	NA	240227	572998	822
2020	0	NA	0	NA	112449	332756	327
2020	0	NA	0	NA	111096	569733	332
2020	0	NA	0	NA	168570	618631	739
2020	0	NA	0	NA	4471	442113	88
2020	0	NA	0	NA	60417	426588	159
2020	0	NA	0	NA	82186	492676	621
2020	0	NA	0	NA	131817	479805	12
2020	0	NA	0	NA	198418	468443	296
2020	0	NA	0	NA	91835	272591	44
2020	0	NA	0	NA	73271	650315	2
2020	0	NA	0	NA	179226	292815	189
2020	0	NA	0	NA	245402	655333	27
2020	0	NA	0	NA	196712	420014	147
2020	0	NA	0	NA	92570	976615	47
2020	0	NA	0	NA	62988	897542	93
2020	0	NA	0	NA	77429	934451	126
2020	0	NA	0	NA	164092	77310	2
2020	0	NA	0	NA	249326	835922	284
2020	0	NA	0	NA	161905	556075	46
2020	0	NA	0	NA	2021	366928	274
2020	0	NA	0	NA	35478	445754	169
2020	0	NA	0	NA	224325	592810	488
2020	0	NA	0	NA	16521	480923	86
2020	0	NA	0	NA	129799	278217	37
2020	0	NA	0	NA	210633	237812	33
2020	0	NA	0	NA	59008	159965	151
2020	0	NA	0	NA	170595	481097	624
2020	0	NA	0	NA	147756	170943	158
2020	0	NA	0	NA	54890	458392	266
2020	0	NA	0	NA	34968	203159	82
2020	0	NA	0	NA	126439	177629	188
2020	0	NA	0	NA	27586	642860	45
2020	0	NA	0	NA	120915	622124	77
2020	0	NA	0	NA	134092	829782	345
2020	0	NA	0	NA	59884	864404	75
2020	0	NA	0	NA	110390	563835	135
2020	0	NA	0	NA	124750	12	105
2020	0	NA	0	NA	163676	902700	48
2020	0	NA	0	NA	25367	924944	11
2020	0	NA	0	NA	133090	611116	78
2020	0	NA	0	NA	106237	113496	3
2020	0	NA	0	NA	175116	39312	1
2020	0	NA	0	NA	68103	554781	162
2020	0	NA	0	NA	220634	604498	422
2020	0	NA	0	NA	136994	418754	2
2020	0	NA	0	NA	175703	610973	2
2020	0	NA	0	NA	108338	767617	125
2020	0	NA	0	NA	219249	776041	88
2020	0	NA	0	NA	207664	134797	14
2020	0	NA	0	NA	214376	533717	323
2020	0	NA	0	NA	60890	939391	33
2020	0	NA	0	NA	148637	600492	263
2020	0	NA	0	NA	115574	572295	26
2020	0	NA	0	NA	230432	592871	59
2020	0	NA	0	NA	137230	808125	7
2020	0	NA	0	NA	67819	521866	67
2020	0	NA	0	NA	132423	443204	671
2020	0	NA	0	NA	193845	13055	43
2020	0	NA	0	NA	56194	955	139
2020	0	NA	0	NA	227782	378034	27
2020	0	NA	0	NA	200286	410329	3
2020	0	NA	0	NA	204840	493750	116
2020	0	NA	0	NA	81839	222571	32
2020	0	NA	0	NA	11050	271882	3
2020	0	NA	0	NA	139684	582793	138
2020	0	NA	0	NA	185603	66341	66
2020	0	NA	0	NA	240557	688099	182
2020	0	NA	0	NA	228184	389859	89
2020	0	NA	0	NA	75423	277203	206
2020	0	NA	0	NA	171890	854222	790
2020	0	NA	0	NA	201476	131798	136
2020	0	NA	0	NA	225409	421160	54
2020	0	NA	0	NA	66946	614431	34
2020	0	NA	0	NA	222290	526333	4
2020	0	NA	0	NA	224388	552145	153
2020	0	NA	0	NA	207938	265882	2
2020	0	NA	0	NA	234231	78628	65
2020	0	NA	0	NA	178573	669821	398
2020	0	NA	0	NA	94735	413975	699
2020	0	NA	0	NA	209253	972261	13
2020	0	NA	0	NA	42138	837470	14
2020	0	NA	0	NA	166307	123270	139
2020	0	NA	0	NA	85222	82238	74
2020	0	NA	0	NA	195194	284100	40
2020	0	NA	0	NA	134728	922342	27
2020	0	NA	0	NA	38577	224672	95
2020	0	NA	0	NA	5196	187973	168
2020	0	NA	0	NA	245539	628299	432
2020	0	NA	0	NA	47468	190915	194
2020	0	NA	0	NA	20	741849	124
2020	0	NA	0	NA	36165	796999	24
2020	0	NA	0	NA	10637	408081	5
2020	0	NA	0	NA	125307	786293	2
2020	0	NA	0	NA	127636	762685	16
2020	0	NA	0	NA	143431	675468	22
2020	0	NA	0	NA	115951	471754	120
2020	0	NA	0	NA	49414	12830	206
2020	0	NA	0	NA	60626	733872	130
2020	0	NA	0	NA	45704	415927	108
2020	0	NA	0	NA	32335	815722	439
2020	0	NA	0	NA	162478	858884	55
2020	0	NA	0	NA	133921	945557	52
2020	0	NA	0	NA	205446	403237	2
2020	0	NA	0	NA	183689	849112	12
2020	0	NA	0	NA	122709	141768	75
2020	0	NA	0	NA	74735	548125	17
2020	0	NA	0	NA	240239	5477	28
2020	0	NA	0	NA	52324	187834	252
2020	0	NA	0	NA	163203	708584	303
2020	0	NA	0	NA	129338	689624	143
2020	0	NA	0	NA	102408	769170	16
2020	0	NA	0	NA	115267	862891	30
2020	0	NA	0	NA	14282	197279	62
2020	0	NA	0	NA	108913	139261	177
2020	0	NA	0	NA	212029	322268	1
2020	0	NA	0	NA	181031	293165	56
2020	0	NA	0	NA	47516	181278	68
2020	0	NA	0	NA	10235	258636	126
2020	0	NA	0	NA	50408	897304	316
2020	0	NA	0	NA	205037	530977	8
2020	0	NA	0	NA	219392	38411	84
2020	0	NA	0	NA	223276	965285	114
2020	0	NA	0	NA	102506	398248	404
2020	0	NA	0	NA	164041	156409	86
2020	0	NA	0	NA	115512	791554	91
2020	0	NA	0	NA	141908	329292	493
2020	0	NA	0	NA	222271	524114	149
2020	0	NA	0	NA	4196	5440	150
2020	0	NA	0	NA	216177	388214	345
2020	0	NA	0	NA	5211	607166	135
2020	0	NA	0	NA	65928	769502	13
2020	0	NA	0	NA	153132	922545	245
2020	0	NA	0	NA	44242	261066	484
2020	0	NA	0	NA	194995	475702	98
2020	0	NA	0	NA	61392	310428	595
2020	0	NA	0	NA	124639	165785	178
2020	0	NA	0	NA	114351	44079	83
2020	0	NA	0	NA	68957	527331	62
2020	0	NA	0	NA	129589	465039	77
2020	0	NA	0	NA	213831	116735	315
2020	0	NA	0	NA	233031	171342	299
2020	0	NA	0	NA	79265	827506	105
2020	0	NA	0	NA	8636	409517	5
2020	0	NA	0	NA	144933	431479	18
2020	0	NA	0	NA	239872	492880	123
2020	0	NA	0	NA	117627	952009	124
2020	0	NA	0	NA	18879	30687	300
2020	0	NA	0	NA	45132	939811	3
2020	0	NA	0	NA	62599	795611	381
2020	0	NA	0	NA	65717	290910	153
2020	0	NA	0	NA	165585	922007	12
2020	0	NA	0	NA	82012	336122	110
2020	0	NA	0	NA	73941	694267	47
2020	0	NA	0	NA	86174	697220	55
2020	0	NA	0	NA	59332	495687	192
2020	0	NA	0	NA	211818	50869	1
2020	0	NA	0	NA	166202	988742	153
2020	0	NA	0	NA	168033	328331	6
2020	0	NA	0	NA	92754	584547	76
2020	0	NA	0	NA	150539	951660	28
2020	0	NA	0	NA	78891	439491	398
2020	0	NA	0	NA	58965	180867	70
2020	0	NA	0	NA	74829	12143	105
2020	0	NA	0	NA	232552	666425	48
2020	0	NA	0	NA	56233	732420	65
2020	0	NA	0	NA	58278	180380	181
2020	0	NA	0	NA	40614	266812	700
2020	0	NA	0	NA	237349	902154	420
2020	0	NA	0	NA	2198	867628	28
2020	0	NA	0	NA	29792	186317	5
2020	0	NA	0	NA	129226	207550	16
2020	0	NA	0	NA	62820	413217	41
2020	0	NA	0	NA	106338	333186	288
2020	0	NA	0	NA	114505	880572	31
2020	0	NA	0	NA	88836	190348	44
2020	0	NA	0	NA	221476	750456	80
2020	0	NA	0	NA	94209	45267	268
2020	0	NA	0	NA	4714	554417	30
2020	0	NA	0	NA	112656	4738	12
2020	0	NA	0	NA	111814	490870	2
2020	0	NA	0	NA	181473	765767	27
2020	0	NA	0	NA	82200	665634	19
2020	0	NA	0	NA	222965	663760	91
2020	0	NA	0	NA	200642	618049	5
2020	0	NA	0	NA	15559	969512	56
2020	0	NA	0	NA	5818	865663	74
2020	0	NA	0	NA	100536	471146	167
2020	0	NA	0	NA	153670	600430	6
2020	0	NA	0	NA	231897	529099	6
2020	0	NA	0	NA	225883	84786	21
2020	0	NA	0	NA	238251	131912	173
2020	0	NA	0	NA	66004	428031	83
2020	0	NA	0	NA	95626	472077	377
2020	0	NA	0	NA	144486	77452	35
2020	0	NA	0	NA	201281	249040	225
2020	0	NA	0	NA	56669	220052	818
2020	0	NA	0	NA	82004	622272	113
2020	0	NA	0	NA	122194	177173	77
2020	0	NA	0	NA	119139	501687	383
2020	0	NA	0	NA	51884	552690	285
2020	0	NA	0	NA	34759	939784	72
2020	0	NA	0	NA	188095	460054	25
2020	0	NA	0	NA	66074	876728	132
2020	0	NA	0	NA	218705	508589	17
2020	0	NA	0	NA	8932	69406	1
2020	0	NA	0	NA	215715	896126	111
2020	0	NA	0	NA	119477	491242	27
2020	0	NA	0	NA	171532	241823	8
2020	0	NA	0	NA	178764	388207	293
2020	0	NA	0	NA	189921	843920	44
2020	0	NA	0	NA	137770	652177	16
2020	0	NA	0	NA	109139	432092	380
2020	0	NA	0	NA	177759	205707	85
2020	0	NA	0	NA	154905	301893	22
2020	0	NA	0	NA	205578	844889	5
2020	0	NA	0	NA	49445	160238	197
2020	0	NA	0	NA	202152	568710	11
2020	0	NA	0	NA	82614	399042	583
2020	0	NA	0	NA	135292	573155	249
2020	0	NA	0	NA	226003	467576	623
2020	0	NA	0	NA	248310	561373	7
2020	0	NA	0	NA	130455	200079	173
2020	0	NA	0	NA	164574	524137	165
2020	0	NA	0	NA	180693	161232	3
2020	0	NA	0	NA	208616	85621	65
2020	0	NA	0	NA	123910	609968	20
2020	0	NA	0	NA	228311	38903	45
2020	0	NA	0	NA	96180	846108	23
2020	0	NA	0	NA	221333	336618	5
2020	0	NA	0	NA	208449	208	39
2020	0	NA	0	NA	132150	685870	52
2020	0	NA	0	NA	185638	345779	293
2020	0	NA	0	NA	66397	544476	131
2020	0	NA	0	NA	69374	795294	10
2020	0	NA	0	NA	169478	208398	174
2020	0	NA	0	NA	57080	8367	24
2020	0	NA	0	NA	248650	360579	13
2020	0	NA	0	NA	43107	389268	43
2020	0	NA	0	NA	149563	106351	133
2020	0	NA	0	NA	247167	176899	1
2020	0	NA	0	NA	98527	342751	116
2020	0	NA	0	NA	48471	330276	501
2020	0	NA	0	NA	177725	682791	57
2020	0	NA	0	NA	87112	489019	96
2020	0	NA	0	NA	83474	46100	6
2020	0	NA	0	NA	233384	3791	47
2020	0	NA	0	NA	187870	692021	110
2020	0	NA	0	NA	84694	881979	205
2020	0	NA	0	NA	57028	718182	35
2020	0	NA	0	NA	167444	793072	89
2020	0	NA	0	NA	96332	568232	36
2020	0	NA	0	NA	110200	792921	29
2020	0	NA	0	NA	211211	675492	5
2020	0	NA	0	NA	120497	857279	14
2020	0	NA	0	NA	194235	677089	24
2020	0	NA	0	NA	142665	158456	2
2020	0	NA	0	NA	55825	966815	1
2020	0	NA	0	NA	70371	449906	33
2020	0	NA	0	NA	223939	515989	11
2020	0	NA	0	NA	65025	763540	122
2020	0	NA	0	NA	159107	834818	17
2020	0	NA	0	NA	65073	708383	17
2020	0	NA	0	NA	245051	623406	1
2020	0	NA	0	NA	102828	824004	178
2020	0	NA	0	NA	42821	90579	1
2020	0	NA	0	NA	129765	261150	138
2020	0	NA	0	NA	136653	645477	145
2020	0	NA	0	NA	36873	386433	66
2020	0	NA	0	NA	181776	227818	11
2020	0	NA	0	NA	132228	898737	78
2020	0	NA	0	NA	16956	788938	18
2020	0	NA	0	NA	11540	976008	20
2020	0	NA	0	NA	36057	373679	149
2020	0	NA	0	NA	217472	986595	1
2020	0	NA	0	NA	48597	71136	64
2020	0	NA	0	NA	1588	351309	187
2020	0	NA	0	NA	24851	918181	73
2020	0	NA	0	NA	161352	954326	1
2020	0	NA	0	NA	8496	154554	325
2020	0	NA	0	NA	87145	737852	6
2020	0	NA	0	NA	1817	143533	3
2020	0	NA	0	NA	125793	540827	249
2020	0	NA	0	NA	156069	14061	82
2020	0	NA	0	NA	235856	506825	188
2020	0	NA	0	NA	171482	829205	37
2020	0	NA	0	NA	140454	852401	1
2020	0	NA	0	NA	120140	60732	561
2020	0	NA	0	NA	144651	280102	44
2020	0	NA	0	NA	212970	15332	157
2020	0	NA	0	NA	110240	568380	2
2020	0	NA	0	NA	197685	573497	42
2020	0	NA	0	NA	144634	835381	137
2020	0	NA	0	NA	17040	169356	46
2020	0	NA	0	NA	134208	460441	22
2020	0	NA	0	NA	170064	920018	603
2020	0	NA	0	NA	100768	276240	138
2020	0	NA	0	NA	249569	372755	6
2020	0	NA	0	NA	118368	745960	2
2020	0	NA	0	NA	26675	282904	42
2020	0	NA	0	NA	178260	447401	160
2020	0	NA	0	NA	9797	700806	223
2020	0	NA	0	NA	240170	726432	135
2020	0	NA	0	NA	184519	142069	141
2020	0	NA	0	NA	192609	699687	6
2020	0	NA	0	NA	68097	614932	3
2020	0	NA	0	NA	236626	751065	123
2020	0	NA	0	NA	92731	530523	39
2020	0	NA	0	NA	43088	353186	198
2020	0	NA	0	NA	130924	951008	109
2020	0	NA	0	NA	170955	299141	50
2020	0	NA	0	NA	236152	991008	196
2020	0	NA	0	NA	13065	377793	98
2020	0	NA	0	NA	176630	544240	46
2020	0	NA	0	NA	153221	216409	23
2020	0	NA	0	NA	118306	472835	168
2020	0	NA	0	NA	21599	524563	3
2020	0	NA	0	NA	2972	963407	69
2020	0	NA	0	NA	3440	391235	69
2020	0	NA	0	NA	169165	597550	154
2020	0	NA	0	NA	216940	476370	104
2020	0	NA	0	NA	140365	767042	45
2020	0	NA	0	NA	64490	73816	72
2020	0	NA	0	NA	81660	378938	12
2020	0	NA	0	NA	16440	450643	126
2020	0	NA	0	NA	127449	906450	17
2020	0	NA	0	NA	170242	736604	131
2020	0	NA	0	NA	181307	881536	134
2020	0	NA	0	NA	56548	888053	181
2020	0	NA	0	NA	197513	897011	10
2020	0	NA	0	NA	80777	890720	38
2020	0	NA	0	NA	175995	855594	5
2020	0	NA	0	NA	128339	718330	231
2020	0	NA	0	NA	74217	399484	13
2020	0	NA	0	NA	55098	305246	429
2020	0	NA	0	NA	41804	535310	8
2020	0	NA	0	NA	83045	198607	23
2020	0	NA	0	NA	22136	205128	226
2020	0	NA	0	NA	139554	689076	71
2020	0	NA	0	NA	158441	10303	5
2020	0	NA	0	NA	157780	337955	112
2020	0	NA	0	NA	224096	950275	33
2020	0	NA	0	NA	56716	784292	235
2020	0	NA	0	NA	236965	127462	57
2020	0	NA	0	NA	197177	516649	3
2020	0	NA	0	NA	230728	295399	146
2020	0	NA	0	NA	45466	786301	257
2020	0	NA	0	NA	23244	657427	54
2020	0	NA	0	NA	87284	596118	147
2020	0	NA	0	NA	94837	558015	7
2020	0	NA	0	NA	209077	6358	114
2020	0	NA	0	NA	92500	984088	32
2020	0	NA	0	NA	119794	503141	38
2020	0	NA	0	NA	103046	428816	1
2020	0	NA	0	NA	104108	131745	225
2020	0	NA	0	NA	168655	261145	16
2020	0	NA	0	NA	152228	60994	13
2020	0	NA	0	NA	100729	845927	84
2020	0	NA	0	NA	243700	982560	15
2020	0	NA	0	NA	109550	133613	47
2020	0	NA	0	NA	134873	545602	116
2020	0	NA	0	NA	140447	598917	5
2020	0	NA	0	NA	208003	974266	1
2020	0	NA	0	NA	179524	498285	135
2020	0	NA	0	NA	142575	904737	210
2020	0	NA	0	NA	62891	898426	8
2020	0	NA	0	NA	236975	977578	87
2020	0	NA	0	NA	185684	335628	5
2020	0	NA	0	NA	188747	351374	175
2020	0	NA	0	NA	164127	259335	65
2020	0	NA	0	NA	100321	386691	90
2020	0	NA	0	NA	106488	683227	28
2020	0	NA	0	NA	248217	611069	165
2020	0	NA	0	NA	14586	111485	5
2020	0	NA	0	NA	50667	484466	49
2020	0	NA	0	NA	162910	769001	305
2020	0	NA	0	NA	174035	610197	61
2020	0	NA	0	NA	151109	785340	2
2020	0	NA	0	NA	193894	860270	848
2020	0	NA	0	NA	82854	919074	414
2020	0	NA	0	NA	213841	525131	65
2020	0	NA	0	NA	46667	434335	115
2020	0	NA	0	NA	174604	789623	80
2020	0	NA	0	NA	242000	307435	61
2020	0	NA	0	NA	69591	921358	20
2020	0	NA	0	NA	102760	158499	3
2020	0	NA	0	NA	211772	190956	34
2020	0	NA	0	NA	245480	253383	193
2020	0	NA	0	NA	162541	23086	1
2020	0	NA	0	NA	238016	622935	1
2020	0	NA	0	NA	134282	558175	29
2020	0	NA	0	NA	26341	278367	283
2020	0	NA	0	NA	243190	136374	341
2020	0	NA	0	NA	155406	761959	225
2020	0	NA	0	NA	182223	484936	92
2020	0	NA	0	NA	186165	851060	38
2020	0	NA	0	NA	220504	706432	46
2020	0	NA	0	NA	101431	599735	234
2020	0	NA	0	NA	22313	564087	67
2020	0	NA	0	NA	74970	262540	1
2020	0	NA	0	NA	144901	188056	302
2020	0	NA	0	NA	23274	681195	15
2020	0	NA	0	NA	103748	227068	36
2020	0	NA	0	NA	102376	580862	24
2020	0	NA	0	NA	74316	664011	5
2020	0	NA	0	NA	159883	872346	106
2020	0	NA	0	NA	34348	635831	5
2020	0	NA	0	NA	143789	388002	94
2020	0	NA	0	NA	122548	363800	379
2020	0	NA	0	NA	50856	214980	17
2020	0	NA	0	NA	17293	841001	39
2020	0	NA	0	NA	139085	242135	14
2020	0	NA	0	NA	76773	550977	2
2020	0	NA	0	NA	132525	428073	18
2020	0	NA	0	NA	222480	389221	22
2020	0	NA	0	NA	194373	617783	1
2020	0	NA	0	NA	179904	705629	173
2020	0	NA	0	NA	4416	371149	16
2020	0	NA	0	NA	53454	642770	190
2020	0	NA	0	NA	213725	626197	493
2020	0	NA	0	NA	149147	151405	44
2020	0	NA	0	NA	4236	963688	369
2020	0	NA	0	NA	188829	779872	110
2020	0	NA	0	NA	99030	174596	2
2020	0	NA	0	NA	238073	770811	402
2020	0	NA	0	NA	199740	933936	111
2020	0	NA	0	NA	201154	311579	774
2020	0	NA	0	NA	196461	821428	100
2020	0	NA	0	NA	234193	311543	128
2020	0	NA	0	NA	164345	213939	179
2020	0	NA	0	NA	112836	616938	6
2020	0	NA	0	NA	51589	285873	41
2020	0	NA	0	NA	132681	255687	20
2020	0	NA	0	NA	246496	199471	65
2020	0	NA	0	NA	5678	435866	190
2020	0	NA	0	NA	230920	909402	23
2020	0	NA	0	NA	100004	541441	107
2020	0	NA	0	NA	114985	647300	9
2020	0	NA	0	NA	26089	435761	9
2020	0	NA	0	NA	165584	362450	23
2020	0	NA	0	NA	64680	386524	50
2020	0	NA	0	NA	214167	110400	54
2020	0	NA	0	NA	209634	125831	197
2020	0	NA	0	NA	169505	681959	109
2020	0	NA	0	NA	128068	480991	16
2020	0	NA	0	NA	78648	731821	393
2020	0	NA	0	NA	183967	272032	15
2020	0	NA	0	NA	84909	978465	417
2020	0	NA	0	NA	88001	168116	482
2020	0	NA	0	NA	5570	159036	46
2020	0	NA	0	NA	206569	614062	14
2020	0	NA	0	NA	229253	441560	81
2020	0	NA	0	NA	60627	171732	120
2020	0	NA	0	NA	75777	55731	277
2020	0	NA	0	NA	104604	618083	30
2020	0	NA	0	NA	8586	376286	37
2020	0	NA	0	NA	218486	435946	22
2020	0	NA	0	NA	185334	680176	326
2020	0	NA	0	NA	120247	522752	95
2020	0	NA	0	NA	83257	999334	86
2020	0	NA	0	NA	103983	803919	175
2020	0	NA	0	NA	124847	918816	35
2020	0	NA	0	NA	161260	647474	17
2020	0	NA	0	NA	230860	894568	8
2020	0	NA	0	NA	222512	342556	123
2020	0	NA	0	NA	62813	457247	35
2020	0	NA	0	NA	71773	639340	17
2020	0	NA	0	NA	177353	549988	8
2020	0	NA	0	NA	42565	779094	161
2020	0	NA	0	NA	153231	399221	410
2020	0	NA	0	NA	47138	168382	26
2020	0	NA	0	NA	39489	355359	74
2020	0	NA	0	NA	108909	170806	168
2020	0	NA	0	NA	93500	808071	48
2020	0	NA	0	NA	199180	699809	158
2020	0	NA	0	NA	28050	379309	29
2020	0	NA	0	NA	113909	625197	290
2020	0	NA	0	NA	195450	298262	2
2020	0	NA	0	NA	85964	782584	71
2020	0	NA	0	NA	37753	596189	473
2020	0	NA	0	NA	174224	462101	1
2020	0	NA	0	NA	116382	575014	214
2020	0	NA	0	NA	29682	891075	8
2020	0	NA	0	NA	117144	15979	39
2020	0	NA	0	NA	107916	930412	31
2020	0	NA	0	NA	159900	536096	118
2020	0	NA	0	NA	188594	414916	331
2020	0	NA	0	NA	223585	396480	58
2020	0	NA	0	NA	37350	846543	205
2020	0	NA	0	NA	14183	673258	94
2020	0	NA	0	NA	129469	376905	18
2020	0	NA	0	NA	169439	921991	5
